56878,1,5
56879,1,5
56899,1,6
56900,1,5
56903,1,6
56905,1,5
20667,1,5
20681,1,5
20688,1,5
20690,1,5
20664,1,5
20685,1,6
20682,1,6
20668,1,5
20689,1,5
20665,1,5
20686,1,5
20662,1,5
20683,1,6
20645,1,6
20669,1,5
20666,1,5
20680,1,5
20663,1,5
20687,1,5
20684,1,6
20646,1,5
59086,5,3
59059,8,9
59058,7,9
59057,8,10
59060,7,9
59077,6,10
59078,5,9
59079,5,9
59082,7,10
59080,5,9
59081,5,9
56923,1,5
56924,1,5
56928,1,6
56925,1,6
56927,1,6
56926,1,5
56929,1,6
56948,1,6
56950,1,6
56951,1,5
56952,1,6
56956,1,4
56953,1,5
56954,1,5
56955,1,6
20710,1,5
20734,1,6
20708,1,5
20731,1,6
20738,1,6
20735,1,5
20711,1,5
20732,1,5
20709,1,5
20706,1,5
20715,1,4
20739,1,5
20736,1,5
20733,1,6
20707,1,5
20737,1,7
20820,6,3
59103,7,10
59105,7,10
59106,7,10
59107,5,10
59104,7,10
59110,5,9
59109,7,10
59108,5,10
59111,7,9
59112,6,8
59125,7,10
59124,7,10
59126,6,10
59127,5,10
59128,6,10
59130,6,9
59133,5,9
59129,6,9
59135,5,10
59132,7,9
59131,6,10
59134,5,10
59138,6,9
59137,7,10
59136,7,9
59149,5,9
59150,6,10
59152,5,9
59153,5,9
59154,7,9
59151,5,9
59148,8,9
59155,7,9
59158,5,9
59157,7,9
59156,7,9
56970,1,6
56973,1,5
56972,1,5
56974,1,5
56971,1,5
56979,1,5
56980,1,5
56975,1,6
56976,1,5
56977,1,6
56978,1,5
56999,1,5
57001,1,5
57004,1,5
57005,1,6
57002,1,5
57003,1,6
57017,1,6
57018,1,5
57016,1,6
57023,1,6
57025,1,6
57024,1,6
57021,1,6
57020,1,5
57019,1,6
57022,1,6
20801,1,5
20758,1,6
20781,1,5
20802,1,5
20782,1,5
20803,1,5
20783,1,5
20757,1,5
20800,1,5
20780,1,6
20804,1,5
20784,1,6
20823,6,3
59206,4,3
20854,5,3
59202,5,9
59201,7,9
59206,6,9
59207,5,9
59204,7,9
59205,7,9
59203,5,9
57063,1,6
57064,1,5
57065,1,6
57066,1,5
57067,1,6
57068,1,6
57069,1,4
20849,1,5
20846,1,5
20843,1,5
20847,1,5
20850,1,7
20848,1,5
59242,4,3
59254,5,3
59249,7,9
59253,5,10
59251,6,9
59250,7,9
59254,5,10
59252,6,9
59255,5,9
57110,1,5
57111,1,6
57112,1,6
57113,1,5
57114,1,5
57115,1,5
57116,1,5
57117,1,6
57121,1,6
57122,1,6
57118,1,5
57120,1,5
57119,1,5
20896,1,5
20938,6,3
59321,6,3
59323,6,3
59301,5,9
59302,7,9
59305,7,10
59304,7,10
59303,6,10
59307,7,10
59306,8,10
59308,7,10
57163,1,5
20951,1,5
20949,1,5
20946,1,5
20943,1,5
20955,1,5
20952,1,5
20940,1,5
20947,1,5
20953,1,5
20950,1,5
20948,1,5
20945,1,6
20954,1,5
59352,6,9
59356,6,9
59354,6,9
59355,6,9
59353,6,9
59358,7,9
59359,6,9
59357,6,9
59360,7,9
59363,7,9
59364,6,9
59365,6,10
59366,7,10
59368,5,10
59367,7,9
57206,1,5
57207,1,5
57208,1,5
57212,1,5
57209,1,5
57210,1,5
57211,1,5
57214,1,5
57213,1,5
57215,1,5
57219,1,6
57220,1,6
57221,1,6
57222,1,6
21006,1,5
21003,1,5
21000,1,5
21004,1,5
21001,1,5
21005,1,5
59405,4,3
59410,5,9
57268,1,5
57270,1,5
57271,1,5
21053,1,5
21050,1,5
21048,1,6
21054,1,5
21051,1,7
21049,1,5
21060,1,6
21055,1,5
21052,1,6
57278,1,5
57276,1,5
57277,1,5
21102,4,3
21135,6,3
59458,7,8
59462,6,9
59460,7,9
59461,7,9
59459,7,9
59464,7,9
59463,6,9
59465,7,9
59469,7,9
59468,5,9
59466,8,10
59467,7,9
59470,5,9
57306,1,5
57307,1,5
57313,1,5
57308,1,6
57309,1,5
57310,1,5
57311,1,5
57314,1,6
57317,1,6
57318,1,6
57315,1,6
57316,1,5
57322,1,6
57320,1,5
57323,1,6
57319,1,4
57321,1,5
21105,1,5
21102,1,6
21111,1,5
21109,1,5
21106,1,5
21103,1,5
21100,1,6
21112,1,6
21107,1,5
21104,1,5
21101,1,5
21110,1,5
21108,1,6
59512,6,10
59513,6,9
59514,7,9
59517,5,10
59518,6,9
59516,5,9
59515,7,9
59520,8,9
59521,8,9
59519,5,9
57364,1,5
57366,1,6
57365,1,6
21152,1,5
21156,1,5
21153,1,5
21157,1,6
21214,5,3
21215,5,3
21216,5,3
59569,6,10
59568,7,10
59570,7,10
57413,1,6
57414,1,6
57416,1,6
57415,1,6
57417,1,7
57418,1,6
57420,1,6
57419,1,5
57421,1,5
21205,1,5
21202,1,5
21200,1,5
21201,1,5
59618,6,9
59619,7,9
59617,7,9
59621,6,9
59620,5,9
59623,7,10
59622,6,9
59624,6,9
59644,5,9
57465,1,5
57463,1,5
57464,1,5
21255,1,5
21252,1,5
21253,1,6
21250,1,6
21254,1,5
21251,1,6
59670,6,3
21302,4,3
21310,5,3
59682,5,3
59688,6,3
21332,5,3
21334,5,3
21333,5,3
21335,6,3
21353,4,3
59669,6,10
59670,7,10
59690,5,10
59689,6,10
57508,1,5
57512,1,5
57516,1,6
57517,1,6
57518,1,5
57519,1,6
57515,1,5
57520,1,6
57521,1,6
57522,1,6
57535,1,6
57536,1,6
57537,1,6
57538,1,6
57534,1,6
57539,1,6
57540,1,6
57541,1,6
57542,1,6
21322,1,6
21323,1,6
21320,1,6
21298,1,6
21300,1,6
21321,1,5
21299,1,5
21319,1,6
21304,1,5
21392,6,3
59725,7,9
59727,7,10
59728,5,9
59741,7,10
59743,7,10
59744,6,10
59745,6,9
59742,7,10
59748,6,10
59749,5,10
59747,7,9
59746,7,9
59750,6,9
57585,1,5
57584,1,5
57583,1,5
21355,1,6
21367,1,6
21373,1,6
21370,1,5
21368,1,5
21365,1,5
21374,1,6
21371,1,5
21369,1,5
21366,1,6
21375,1,6
21372,1,5
59775,7,10
59777,7,9
59781,7,9
59783,6,9
59784,6,9
59782,6,9
59785,7,10
59787,5,9
59786,5,9
59788,6,10
59790,5,10
59789,6,9
59802,7,9
59803,6,9
59805,7,9
59804,6,9
57623,1,5
57624,1,5
57625,1,6
57643,1,6
57644,1,5
57645,1,6
57660,1,5
57657,1,6
57659,1,5
57658,1,6
57661,1,5
21401,1,5
21413,1,5
21425,1,6
21410,1,5
21443,1,6
21408,1,6
21431,1,6
21405,1,6
21417,1,6
21429,1,6
21440,1,6
21426,1,6
21402,1,5
21414,1,6
21411,1,6
21409,1,5
21406,1,5
21415,1,6
21427,1,6
21403,1,5
21424,1,6
21412,1,5
21407,1,5
21430,1,5
21404,1,5
21428,1,6
21442,1,6
59855,8,9
59861,7,9
59859,6,9
59860,6,9
57670,1,5
57671,1,5
57673,1,5
57674,1,5
57679,1,5
57680,1,6
57676,1,6
57675,1,6
57678,1,5
57677,1,6
57681,1,6
57688,1,6
57689,1,5
57691,1,6
57686,1,5
21496,1,5
21479,1,5
21493,1,6
21490,1,6
21488,1,6
21461,1,5
21494,1,5
21470,1,6
21489,1,6
21477,1,5
21491,1,6
21462,1,5
21486,1,5
21495,1,5
21478,1,6
21480,1,6
21492,1,6
21487,1,6
59935,6,3
59893,7,10
59892,7,9
59909,7,10
59910,6,9
59911,5,9
59907,7,9
59913,7,9
59912,7,9
57731,1,6
57733,1,6
57740,1,6
57741,1,6
57742,1,5
57745,1,6
57743,1,5
57744,1,6
57752,1,5
57753,1,5
57757,1,5
57755,1,6
57754,1,6
57756,1,6
21522,1,6
21510,1,5
21508,1,5
21538,1,6
21514,1,5
21511,1,6
21523,1,6
21509,1,5
21506,1,6
21520,1,5
21541,1,5
21539,1,6
21515,1,5
21512,1,6
21507,1,6
21516,1,5
21602,4,3
59943,5,10
59944,6,10
59961,5,10
59959,6,9
59960,5,9
59962,7,10
59974,6,9
59975,5,9
57771,1,6
57772,1,5
57770,1,5
57777,1,6
57778,1,6
57779,1,6
57773,1,5
57774,1,6
57775,1,7
57776,1,6
57787,1,6
57786,1,6
57791,1,5
57789,1,6
57790,1,6
57788,1,6
57792,1,5
57806,1,6
57807,1,6
21587,1,5
21560,1,6
21584,1,5
21567,1,6
21590,1,6
21588,1,6
21576,1,6
21561,1,6
21585,1,6
21559,1,6
21591,1,5
21589,1,5
21565,1,6
21586,1,5
21583,1,6
21592,1,5
21566,1,6
21652,7,3
59994,5,10
59996,7,10
59995,7,10
60006,6,9
60007,6,10
60008,7,9
60009,6,9
60011,6,9
60013,6,9
60012,6,9
60010,5,9
57828,1,5
57829,1,6
57830,1,5
57832,1,6
57833,1,5
57834,1,6
57847,1,5
57843,1,5
57844,1,5
57845,1,5
57846,1,5
57853,1,6
57854,1,5
57857,1,5
57852,1,5
57855,1,6
57856,1,6
57851,1,6
57858,1,6
57859,1,5
57860,1,5
57863,1,6
21607,1,5
57873,1,6
57874,1,6
57875,1,6
57876,1,6
57877,1,6
57878,1,7
57879,1,5
57880,1,4
57881,1,6
57882,1,5
21660,1,6
21661,1,6
21659,1,5
21656,1,6
60063,7,10
60066,5,9
60065,7,9
60064,7,10
60068,7,9
60067,7,9
60069,7,9
57894,1,5
57895,1,5
57897,1,5
57899,1,5
57898,1,6
57902,1,6
57900,1,5
57901,1,6
21681,1,6
21717,4,3
21721,5,3
60112,4,3
60090,5,9
60094,6,10
60091,5,10
60093,6,10
60096,7,10
60095,5,9
60092,6,10
60097,7,10
60099,7,10
60098,6,10
60101,6,9
60100,6,10
57925,1,6
57926,1,5
57927,1,6
21707,1,5
21704,1,6
21705,1,5
21702,1,6
21709,1,5
21703,1,6
60141,5,3
60118,6,9
60121,7,9
60122,5,10
60119,7,9
60120,7,9
57948,1,6
57949,1,6
21730,1,6
21728,1,5
21725,1,5
21734,1,6
21722,1,5
21729,1,5
21731,1,5
21726,1,7
21723,1,5
21739,1,5
21727,1,5
21724,1,6
60164,6,3
60154,6,4
60155,7,4
60143,6,9
60148,6,10
60147,5,10
60145,6,10
60144,6,9
60146,5,10
60152,5,9
60151,7,9
60149,7,9
60150,6,9
60153,5,9
60167,5,9
60165,6,9
60168,6,9
60166,5,9
60169,7,9
60170,5,9
57970,1,5
57971,1,6
57972,1,7
57974,1,5
57973,1,7
57975,1,7
57976,1,6
57977,1,5
57981,1,5
57983,1,6
57984,1,5
57982,1,6
57979,1,5
57978,1,5
57980,1,5
57985,2,5
57986,1,5
57987,1,6
57996,1,5
57998,1,5
57997,1,5
21751,1,6
21760,1,6
21758,1,6
21752,1,5
21761,1,6
21747,1,6
21759,1,6
21744,1,6
21756,1,6
21750,1,5
21748,1,5
21757,1,5
21831,5,3
60194,5,10
60191,7,9
60195,5,9
60196,6,9
60198,6,9
60197,5,9
60199,7,10
60200,6,10
60203,5,9
60201,6,9
60202,5,9
60219,5,9
60218,5,9
60222,5,9
60220,7,9
60221,7,9
58020,1,6
58021,1,6
58023,1,5
58024,1,6
58025,1,5
58026,1,5
58019,1,5
58022,1,6
58027,1,5
58028,1,7
58029,1,5
58030,1,5
58031,1,6
58032,1,6
58033,1,5
58034,1,5
58045,1,5
58046,1,6
58047,1,6
58048,1,6
58049,1,6
58050,1,6
21812,1,6
21807,1,5
21804,1,6
21813,1,5
21825,1,5
21808,1,5
21810,1,5
21805,1,6
21814,1,5
21802,1,5
21809,1,5
21823,1,5
21811,1,6
21806,1,5
21803,1,5
21815,1,5
21824,1,5
58084,7,4
60257,4,5
60243,5,10
60247,6,9
60248,6,10
60246,7,9
60244,7,9
60245,7,9
60249,7,10
60251,7,10
60255,6,10
60250,6,10
60252,7,10
60254,6,10
60256,6,9
60253,7,10
60267,6,9
60270,7,9
60271,7,9
60272,6,9
60269,5,9
60273,6,9
60274,5,9
58072,1,6
58075,1,5
58077,1,6
58078,1,6
58076,1,5
58073,1,5
58074,1,5
58071,1,6
58082,1,6
58080,1,5
58083,1,6
58079,1,5
58081,1,5
21857,1,5
21854,1,5
21849,1,6
21851,1,5
21860,1,5
21858,1,5
21879,1,7
21855,1,6
21852,1,5
21859,1,6
21861,1,5
21856,1,5
21853,1,6
21848,1,5
21850,1,5
60313,5,3
60316,4,3
21908,7,4
21917,4,3
21922,4,3
60335,5,3
60295,4,9
60299,7,9
60298,5,9
60296,6,9
60297,7,9
60300,7,9
60301,7,9
60302,7,9
60303,7,9
60304,6,9
60307,6,9
60306,5,9
60305,5,9
60308,7,10
60318,7,9
60319,6,9
60321,7,9
60320,7,9
60323,7,9
60322,6,9
60325,6,9
60324,6,9
58118,1,5
58117,1,5
58120,1,5
58121,1,5
58122,1,6
58123,1,5
58124,1,6
58125,1,5
58127,1,6
58132,1,7
58131,1,5
58133,1,5
58126,1,5
58128,1,5
58129,1,5
58130,1,5
58134,1,6
58135,1,6
58136,1,5
58148,1,5
58149,1,5
58150,1,6
21900,1,5
21907,1,4
21899,1,5
21904,1,5
21905,1,5
21902,1,5
21906,1,6
21898,1,5
21903,1,5
60346,5,9
60347,7,9
60348,7,9
60349,7,9
60350,5,10
60355,5,10
60357,6,10
60354,7,10
60353,5,9
60356,6,9
60351,7,10
60358,6,9
60352,7,10
60374,5,9
60372,7,9
60389,7,10
60390,7,9
60391,7,10
60392,6,9
60393,6,9
60394,6,9
58174,1,5
58176,1,5
58180,1,5
58179,1,6
58181,1,6
58182,1,5
58177,1,5
58178,1,5
58183,2,11
21962,1,5
21948,1,5
21950,1,5
21986,1,4
21983,1,6
21969,1,6
21945,1,5
21942,1,5
21978,1,6
21980,1,5
21954,1,6
21966,1,5
21949,1,6
21937,1,5
21951,1,6
21963,1,6
21987,1,6
21984,1,6
21981,1,7
21946,1,5
21979,1,5
21943,1,5
21955,1,6
21967,1,6
21988,1,5
21938,1,6
21952,1,7
21964,1,6
21940,1,5
21961,1,6
21985,1,7
21970,1,6
21982,1,5
21947,1,6
21968,1,5
21944,1,5
21965,1,6
21953,1,6
21939,1,5
21941,1,5
60437,4,3
60438,7,3
60407,5,9
60411,7,10
60410,5,9
60414,5,9
60412,7,10
60424,7,9
60427,7,9
60426,5,9
60440,5,10
60439,7,10
60442,5,10
60441,7,9
60443,6,10
60444,6,10
58238,1,5
58237,1,5
58247,1,5
58248,1,5
58261,1,5
58257,1,6
58258,1,7
58260,1,5
58265,1,5
58266,1,5
58267,1,5
58268,1,5
58263,1,5
58264,1,5
58262,1,5
58269,1,5
21998,1,5
22022,1,5
22034,1,5
22008,1,5
22031,1,5
22029,1,6
22002,1,5
22026,1,6
22035,1,6
22009,1,5
22032,1,6
22006,1,5
22003,1,5
22015,1,6
22027,1,5
22033,1,6
22007,1,5
22028,1,6
22004,1,5
22001,1,5
22025,1,5
60459,7,10
60460,7,9
60464,5,10
60462,5,10
60463,5,10
60461,7,10
60468,5,9
60465,7,9
60467,8,9
60466,6,9
60470,5,9
60469,7,9
58283,1,6
58284,1,6
58285,1,5
58286,1,6
58281,1,5
58282,1,5
58287,1,6
58288,1,6
58289,1,5
22055,1,5
22052,1,5
22056,1,5
22053,1,5
22050,1,5
22054,1,6
22051,1,5
58306,1,6
58304,1,6
58305,1,6
22072,1,6
22073,1,6
22074,1,6
22071,1,6
50098,1,1
59152,3,0
59152,1,2
137,2,0
49381,2,0
53635,1,2
389,40,20
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
53,2,2
443,9,10
443,1,1
443,9,10
443,1,1
389,2,2
8080,3,3
8080,3,3
443,31,24
445,25,18
53,2,2
123,2,2
8080,3,3
443,3,0
443,3,0
443,3,0
443,3,0
59038,2,0
59040,2,0
33194,3,0
47344,3,1
59200,2,0
443,3,0
443,3,0
43878,2,0
43878,1,1
58786,3,1
58031,1,1
58030,1,1
56121,1,1
59007,1,1
58703,3,1
58839,3,0
47288,3,1
9565,3,0
59054,2,0
42730,2,0
42746,2,0
35906,1,1
50910,2,0
50910,1,1
52254,1,1
35788,1,1
58985,2,0
58962,2,0
58944,2,0
59017,1,1
58816,2,0
58814,2,0
58949,1,1
58947,1,1
58950,1,1
58948,1,1
39760,1,1
43816,1,1
33072,1,1
54094,1,1
56125,3,0
47546,1,1
60654,2,0
60654,1,1
37788,1,3
37878,1,3
37890,1,3
37906,1,3
58913,2,1
56114,1,1
9583,1,1
59052,2,0
59052,2,0
56115,2,0
56115,2,0
58937,2,0
33462,1,1
34252,2,0
9567,2,1
59074,3,0
56091,1,1
52230,2,1
59075,2,0
41874,2,1
56092,1,1
48206,2,0
48206,1,3
33448,2,1
33446,2,0
58033,1,1
56762,2,0
59083,3,0
58975,3,0
42122,2,0
40926,3,0
55296,2,0
80,4,0
80,4,0
80,4,0
80,4,0
80,5,0
80,4,0
80,4,0
80,4,0
80,4,0
80,4,0
80,5,0
80,5,0
80,4,0
80,4,0
80,4,0
80,3,4
80,3,6
80,3,7
80,3,6
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,4
80,5,0
80,3,5
80,4,0
80,3,4
80,5,0
80,3,5
80,5,0
80,3,6
80,4,0
80,2,5
80,5,0
80,3,6
80,5,0
80,3,4
80,5,0
80,2,4
80,5,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,5
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,5
80,3,5
80,3,6
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,6
80,3,5
80,3,5
80,4,0
80,3,5
80,4,0
80,3,5
80,3,5
80,3,4
80,4,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,5
80,3,4
80,4,0
80,3,4
80,3,6
80,4,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,4
80,5,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,6
80,5,0
80,3,6
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,5
80,4,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,4,0
80,3,5
80,4,0
80,2,5
80,3,5
80,3,5
80,3,5
80,3,5
80,3,5
80,3,5
80,3,5
80,3,5
80,3,6
80,3,6
80,3,5
80,3,5
80,5,0
80,3,6
80,3,5
80,5,0
80,3,4
80,5,0
80,3,6
80,5,0
80,3,6
80,3,6
80,4,0
80,3,6
80,5,0
80,5,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,4
80,5,0
80,3,4
80,4,0
80,4,0
80,3,5
80,4,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,4
80,5,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,4
80,6,0
80,3,6
80,5,0
80,3,5
80,4,0
80,3,6
80,3,6
80,3,4
80,4,0
80,3,6
80,4,0
80,3,5
80,5,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,4
80,5,0
80,3,5
80,4,0
80,3,5
80,3,4
80,3,5
80,3,5
80,5,0
80,3,6
80,5,0
80,3,5
80,3,5
80,3,6
80,4,0
80,3,5
80,5,0
80,3,5
80,5,0
80,2,6
80,3,6
80,3,6
80,5,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,4
80,5,0
80,3,4
80,4,0
80,3,3
80,4,0
80,3,4
80,5,0
80,3,4
80,4,0
80,3,6
80,4,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,4
80,4,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,5
80,3,5
80,3,5
80,3,5
80,3,4
80,3,5
80,3,6
80,3,6
80,3,5
80,3,6
80,3,4
80,3,6
80,5,0
80,3,6
80,4,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,7
80,4,0
80,2,4
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,6
80,5,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,5
80,5,0
80,3,4
80,5,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,4
80,4,0
80,5,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,5
80,4,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,5
80,3,4
80,3,5
80,3,6
80,3,4
80,3,5
80,3,6
80,3,5
80,3,5
80,3,6
80,3,5
80,3,4
80,3,4
80,3,3
80,3,4
80,3,5
80,3,5
80,3,5
80,2,6
80,5,0
80,3,6
80,4,0
80,3,4
80,4,0
80,3,4
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,4
80,5,0
80,3,5
80,5,0
80,3,4
80,5,0
80,3,7
80,4,0
80,3,5
80,3,4
80,5,0
80,3,5
80,4,0
80,3,4
80,4,0
80,3,6
80,6,0
80,2,6
80,5,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,4
80,5,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,4
80,5,0
80,3,4
80,3,5
80,4,0
80,3,5
80,4,0
80,2,4
80,2,1
80,4,0
80,3,4
80,3,6
80,3,1
80,2,0
80,3,6
80,3,4
80,3,6
80,3,4
80,3,6
80,3,5
80,3,4
80,3,4
80,3,6
80,4,0
80,3,6
80,4,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,3
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,4
80,5,0
80,3,5
80,3,7
80,3,6
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,4
80,5,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,4
80,5,0
80,3,6
80,4,0
80,3,5
80,5,0
80,3,4
80,5,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,6
80,4,0
80,3,5
80,5,0
80,3,6
80,5,0
80,3,5
80,3,5
80,3,4
80,3,5
80,3,4
80,3,5
80,2,7
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,7
80,5,0
80,3,6
80,4,0
80,3,6
80,6,0
80,3,6
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,6
80,3,6
80,2,6
80,3,7
80,5,0
80,3,6
80,3,6
80,3,6
80,4,0
80,2,4
80,4,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,3,6
80,4,0
80,3,7
80,5,0
80,3,6
80,5,0
80,3,6
80,5,0
80,2,6
80,4,0
80,3,6
80,4,0
80,3,5
80,4,0
80,3,5
80,4,0
80,2,5
80,5,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,4
80,3,5
80,3,4
80,3,4
80,3,6
80,3,4
80,3,6
80,3,6
80,4,0
80,3,6
80,4,0
80,3,6
80,4,0
80,3,7
80,6,0
80,3,5
80,5,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,6
80,3,6
80,3,6
80,3,5
80,3,4
80,3,4
80,3,5
80,3,5
80,3,6
80,4,0
80,3,5
80,5,0
80,2,5
80,4,0
80,3,4
80,4,0
80,3,5
80,5,0
80,4,0
80,3,4
80,4,0
80,3,6
80,4,0
80,3,4
80,4,0
80,5,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,4
80,6,0
80,3,6
80,5,0
80,3,6
80,5,0
80,3,4
80,5,0
80,3,6
80,5,0
80,3,7
80,5,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,5
80,3,5
80,3,4
80,3,5
80,3,6
80,4,0
80,3,5
80,5,0
80,3,7
80,4,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,5
80,5,0
80,3,5
80,4,0
80,2,6
80,5,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,4
80,5,0
80,3,6
80,4,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,4
80,5,0
80,3,5
80,4,0
80,3,4
80,3,6
80,3,4
80,3,5
80,3,4
80,3,6
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,2,6
80,4,0
80,3,6
80,5,0
80,3,5
80,4,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,7
80,4,0
80,3,5
80,4,0
80,3,6
80,3,5
80,3,5
80,3,4
80,3,6
80,3,6
80,3,6
80,3,6
80,3,7
80,4,0
80,3,6
80,3,4
80,5,0
80,3,5
80,4,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,5
80,4,0
80,3,4
80,5,0
80,3,4
80,3,5
80,3,4
80,3,4
80,3,6
80,3,4
80,3,6
80,3,5
80,3,6
80,3,5
80,3,6
80,3,4
80,3,6
80,3,6
80,4,0
80,3,6
80,5,0
80,3,6
80,5,0
80,3,4
80,4,0
80,3,6
80,5,0
80,3,6
80,4,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,7
80,5,0
80,3,4
80,4,0
80,3,5
80,5,0
80,3,5
80,4,0
80,3,6
80,5,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,5
80,5,0
80,3,4
80,4,0
80,3,4
80,4,0
80,3,4
80,5,0
80,3,5
80,5,0
80,3,6
80,4,0
80,3,6
80,4,0
